#taxon1	taxon2	min95	max95
Taeniopygia_guttata	Numida_meleagris	1	1
Taeniopygia_guttata	Hirundo_rustica	0.153633	0.814618
Taeniopygia_guttata	Motacilla_alba_alba	0.124699	0.656653
Anas_platyrhynchos	Numida_meleagris	0.370944	0.986172
Gallus_gallus	Numida_meleagris	0.169183	0.551059
Gallus_gallus	Coturnix_japonica	0.0757293	0.307389
Gallus_gallus	Meleagris_gallopavo	0.0655521	0.28325
