#taxon1	taxon2	min95	max95
Taeniopygia_guttata	Numida_meleagris	1	1
Taeniopygia_guttata	Hirundo_rustica	0.106737	0.573839
Taeniopygia_guttata	Motacilla_alba_alba	0.091503	0.483956
Anas_platyrhynchos	Numida_meleagris	0.306318	0.805101
Gallus_gallus	Numida_meleagris	0.206302	0.655745
Gallus_gallus	Coturnix_japonica	0.0806247	0.385203
Gallus_gallus	Meleagris_gallopavo	0.0562321	0.302775
