#taxon1	taxon2	min95	max95
Taeniopygia_guttata	Numida_meleagris	1	1
Taeniopygia_guttata	Hirundo_rustica	0.252444	0.39606
Taeniopygia_guttata	Motacilla_alba_alba	0.198204	0.330049
Anas_platyrhynchos	Numida_meleagris	0.717426	0.953337
Gallus_gallus	Numida_meleagris	0.341408	0.526516
Gallus_gallus	Coturnix_japonica	0.258109	0.411754
Gallus_gallus	Meleagris_gallopavo	0.191319	0.326432
