#taxon1	taxon2	min95	max95
Taeniopygia_guttata	Numida_meleagris	1	1
Taeniopygia_guttata	Hirundo_rustica	0.265247	0.786084
Taeniopygia_guttata	Motacilla_alba_alba	0.206995	0.637484
Anas_platyrhynchos	Numida_meleagris	0.462342	0.970582
Gallus_gallus	Numida_meleagris	0.165689	0.432278
Gallus_gallus	Coturnix_japonica	0.126357	0.339562
Gallus_gallus	Meleagris_gallopavo	0.110543	0.30628
