#taxon1	taxon2	min95	max95
Taeniopygia_guttata	Numida_meleagris	1	1
Taeniopygia_guttata	Hirundo_rustica	0.185139	0.847654
Taeniopygia_guttata	Motacilla_alba_alba	0.107641	0.577341
Anas_platyrhynchos	Numida_meleagris	0.408861	0.962574
Gallus_gallus	Numida_meleagris	0.204901	0.588107
Gallus_gallus	Coturnix_japonica	0.122007	0.420644
Gallus_gallus	Meleagris_gallopavo	0.119238	0.401983
