#taxon1	taxon2	min95	max95
Taeniopygia_guttata	Numida_meleagris	1	1
Taeniopygia_guttata	Hirundo_rustica	0.281519	0.899994
Taeniopygia_guttata	Motacilla_alba_alba	0.236775	0.776104
Anas_platyrhynchos	Numida_meleagris	0.497693	0.992305
Gallus_gallus	Numida_meleagris	0.382561	0.911464
Gallus_gallus	Coturnix_japonica	0.190092	0.533398
Gallus_gallus	Meleagris_gallopavo	0.174852	0.507205
