#taxon1	taxon2	min95	max95
Taeniopygia_guttata	Numida_meleagris	1	1
Taeniopygia_guttata	Hirundo_rustica	0.219694	0.851953
Taeniopygia_guttata	Motacilla_alba_alba	0.115585	0.571351
Anas_platyrhynchos	Numida_meleagris	0.342491	0.973678
Gallus_gallus	Numida_meleagris	0.077731	0.322279
Gallus_gallus	Coturnix_japonica	0.0523064	0.251549
Gallus_gallus	Meleagris_gallopavo	0.0473234	0.230927
