#taxon1	taxon2	min95	max95
Taeniopygia_guttata	Numida_meleagris	1	1
Taeniopygia_guttata	Motacilla_alba_alba	0.146607	0.627716
Anas_platyrhynchos	Numida_meleagris	0.37929	0.949794
Gallus_gallus	Numida_meleagris	0.15206	0.446752
Gallus_gallus	Coturnix_japonica	0.107754	0.347027
Gallus_gallus	Meleagris_gallopavo	0.0933555	0.316528
