#taxon1	taxon2	min95	max95
Esox_lucius	Clupea_harengus	1	1
Esox_lucius	Gadus_morhua	0.738938	0.994377
Esox_lucius	Salmo_salar	0.329539	0.61922
Takifugu_rubripes	Gadus_morhua	0.548791	0.850848
Takifugu_rubripes	Oryzias_melastigma	0.466776	0.72415
Cynoglossus_semilaevis	Oryzias_melastigma	0.413394	0.665363
Haplochromis_burtoni	Oryzias_melastigma	0.347872	0.586283
Astyanax_mexicanus	Clupea_harengus	0.69408	0.991424
Astyanax_mexicanus	Danio_rerio	0.382891	0.751294
