#taxon1	taxon2	min95	max95
Takifugu_rubripes	Scleropages_formosus	1	1
Takifugu_rubripes	Danio_rerio	0.823771	0.998393
Takifugu_rubripes	Gadus_morhua	0.634025	0.950776
Takifugu_rubripes	Oryzias_melastigma	0.505808	0.784685
Haplochromis_burtoni	Oryzias_melastigma	0.425347	0.71223
Ictalurus_punctatus	Danio_rerio	0.594058	0.891127
Ictalurus_punctatus	Astyanax_mexicanus	0.364974	0.659714
